hand_p1,hand_p2,E[p1],E[p2],emp_p1,emp_p2,VAR[p1],VAR[p2]
"(('D', 3), ('S', 8), ('H', 8), ('H', 14))","(('C', 2), ('C', 10), ('S', 11), ('H', 13))",0.6923076923076925,-0.6923076923076925,0.6922,-0.6947,0.21301775147928978,0.21301775147928978
"(('C', 3), ('S', 4), ('C', 8), ('C', 13))","(('S', 3), ('D', 9), ('C', 9), ('C', 11))",-0.7692307692307696,0.7692307692307696,-0.7624,0.768,0.17751479289940839,0.17751479289940839
"(('D', 2), ('H', 8), ('S', 12), ('S', 13))","(('C', 5), ('D', 6), ('S', 6), ('H', 11))",-0.6923076923076925,0.6923076923076925,-0.6976,0.6895,0.21301775147928978,0.21301775147928978
"(('S', 8), ('D', 11), ('S', 12), ('H', 12))","(('D', 7), ('S', 9), ('H', 10), ('S', 10))",0.0,0.0,0.0042,0.0033,0.46153846153846134,0.46153846153846134
"(('S', 6), ('S', 7), ('C', 12), ('H', 13))","(('H', 5), ('H', 10), ('D', 10), ('S', 11))",-0.6923076923076925,0.6923076923076925,-0.6929,0.6939,0.2130177514792898,0.2130177514792898
"(('D', 4), ('D', 6), ('H', 6), ('H', 12))","(('C', 6), ('H', 9), ('H', 11), ('D', 13))",0.7692307692307696,-0.7692307692307696,0.7654,-0.7716,0.17751479289940839,0.17751479289940839
"(('D', 5), ('C', 8), ('H', 9), ('C', 12))","(('D', 3), ('H', 4), ('C', 6), ('S', 8))",0.0,0.0,-0.0014,-0.0019,0.46153846153846134,0.46153846153846134
"(('S', 10), ('S', 11), ('H', 13), ('C', 13))","(('C', 5), ('D', 8), ('C', 11), ('C', 14))",0.7692307692307696,-0.7692307692307696,0.7761,-0.7668,0.17751479289940836,0.17751479289940836
"(('C', 3), ('H', 6), ('C', 9), ('S', 13))","(('H', 2), ('S', 3), ('D', 3), ('D', 13))",-0.8461538461538467,0.8461538461538467,-0.8428,0.8451,0.13017751479289943,0.13017751479289943
"(('C', 3), ('D', 8), ('D', 11), ('S', 12))","(('D', 5), ('S', 11), ('D', 12), ('C', 14))",0.0,0.0,-0.0018,-0.0098,0.3076923076923076,0.3076923076923076
"(('D', 2), ('H', 3), ('C', 4), ('H', 14))","(('D', 7), ('H', 7), ('C', 8), ('D', 11))",-0.6923076923076925,0.6923076923076925,-0.6929,0.6901,0.21301775147928978,0.21301775147928978
"(('S', 2), ('H', 3), ('H', 10), ('S', 14))","(('C', 10), ('D', 12), ('H', 13), ('C', 14))",-0.07692307692307693,0.07692307692307693,-0.0743,0.0712,0.3786982248520713,0.3786982248520713
"(('S', 5), ('S', 6), ('S', 11), ('S', 14))","(('H', 2), ('C', 2), ('D', 3), ('S', 7))",-0.2692307692307692,0.2692307692307692,-0.2707,0.2695,0.6967455621301776,0.6967455621301776
"(('H', 7), ('S', 10), ('S', 11), ('C', 13))","(('S', 3), ('C', 6), ('D', 12), ('H', 14))",0.0,0.0,-0.005,0.0032,0.6153846153846154,0.6153846153846154
"(('C', 3), ('S', 4), ('H', 8), ('S', 14))","(('S', 2), ('H', 10), ('D', 11), ('H', 12))",0.0,0.0,-0.0031,0.0046,0.6153846153846154,0.6153846153846154
"(('H', 2), ('S', 3), ('H', 5), ('D', 9))","(('D', 7), ('C', 9), ('D', 12), ('C', 14))",0.0,0.0,0.0079,-0.0113,0.46153846153846134,0.46153846153846134
"(('S', 2), ('C', 4), ('S', 11), ('C', 13))","(('D', 2), ('C', 3), ('H', 7), ('D', 11))",0.0,0.0,0.0137,-0.0108,0.3076923076923076,0.3076923076923076
"(('C', 6), ('D', 7), ('S', 9), ('H', 14))","(('H', 7), ('S', 7), ('S', 8), ('S', 13))",-0.7692307692307696,0.7692307692307696,-0.7697,0.7707,0.17751479289940836,0.17751479289940836
"(('H', 3), ('D', 5), ('C', 7), ('S', 9))","(('C', 4), ('D', 6), ('S', 8), ('S', 13))",0.0,0.0,0.0021,0.0048,0.6153846153846154,0.6153846153846154
"(('D', 6), ('H', 7), ('S', 8), ('H', 11))","(('D', 2), ('H', 8), ('C', 9), ('D', 13))",0.0,0.0,0.0061,0.0071,0.46153846153846134,0.46153846153846134
"(('C', 5), ('H', 6), ('S', 9), ('D', 12))","(('S', 4), ('H', 7), ('C', 7), ('S', 12))",-0.7692307692307696,0.7692307692307696,-0.7681,0.7682,0.17751479289940844,0.17751479289940844
"(('C', 3), ('D', 7), ('H', 8), ('D', 10))","(('H', 4), ('H', 6), ('C', 8), ('C', 14))",0.0,0.0,0.0066,0.0076,0.46153846153846134,0.46153846153846134
"(('D', 4), ('S', 4), ('H', 9), ('D', 12))","(('H', 6), ('C', 7), ('D', 10), ('C', 14))",0.6923076923076925,-0.6923076923076925,0.6915,-0.6902,0.2130177514792898,0.2130177514792898
"(('H', 2), ('D', 10), ('C', 10), ('S', 13))","(('C', 2), ('C', 7), ('H', 8), ('C', 12))",0.7692307692307696,-0.7692307692307696,0.774,-0.7741,0.17751479289940839,0.17751479289940839
"(('C', 2), ('C', 3), ('H', 4), ('H', 8))","(('C', 10), ('C', 11), ('D', 11), ('D', 12))",-0.6923076923076925,0.6923076923076925,-0.6948,0.6937,0.21301775147928978,0.21301775147928978
"(('S', 8), ('H', 8), ('S', 9), ('S', 10))","(('S', 7), ('D', 7), ('D', 13), ('H', 13))",-0.6923076923076925,0.6923076923076925,-0.6998,0.7023,0.3668639053254437,0.3668639053254437
"(('D', 3), ('H', 4), ('S', 8), ('H', 11))","(('H', 2), ('H', 6), ('D', 8), ('D', 9))",0.0,0.0,-0.0094,0.0083,0.46153846153846134,0.46153846153846134
"(('S', 2), ('S', 6), ('H', 9), ('D', 14))","(('H', 2), ('C', 4), ('H', 10), ('D', 13))",0.0,0.0,0.0004,0.0083,0.46153846153846134,0.46153846153846134
"(('C', 2), ('S', 3), ('D', 7), ('H', 9))","(('C', 7), ('D', 12), ('H', 14), ('D', 14))",-0.7692307692307696,0.7692307692307696,-0.7694,0.7688,0.17751479289940844,0.17751479289940844
"(('S', 3), ('S', 7), ('D', 12), ('S', 14))","(('D', 4), ('C', 6), ('D', 8), ('S', 9))",0.0,0.0,-0.0024,0.0068,0.6153846153846154,0.6153846153846154
"(('C', 4), ('S', 5), ('D', 10), ('D', 12))","(('H', 4), ('H', 6), ('S', 8), ('H', 8))",-0.7692307692307696,0.7692307692307696,-0.7656,0.769,0.17751479289940839,0.17751479289940839
"(('H', 5), ('D', 6), ('H', 9), ('H', 12))","(('H', 2), ('S', 4), ('S', 8), ('D', 9))",0.0,0.0,-0.0128,-0.01,0.46153846153846134,0.46153846153846134
"(('C', 3), ('H', 4), ('C', 7), ('S', 14))","(('D', 4), ('D', 6), ('H', 9), ('C', 10))",0.0,0.0,-0.0103,-0.0034,0.46153846153846134,0.46153846153846134
"(('H', 3), ('S', 4), ('H', 6), ('D', 6))","(('C', 6), ('H', 7), ('C', 10), ('S', 14))",0.7692307692307696,-0.7692307692307696,0.7638,-0.7785,0.17751479289940836,0.17751479289940836
"(('H', 3), ('H', 10), ('C', 13), ('H', 13))","(('D', 10), ('H', 11), ('H', 12), ('S', 13))",0.5384615384615383,-0.5384615384615383,0.5503,-0.534,0.556213017751479,0.556213017751479
"(('D', 6), ('C', 10), ('C', 11), ('H', 13))","(('C', 3), ('D', 9), ('H', 12), ('S', 13))",0.0,0.0,0.0026,0.0089,0.46153846153846134,0.46153846153846134
"(('H', 4), ('D', 4), ('D', 8), ('H', 13))","(('S', 2), ('D', 3), ('H', 3), ('H', 12))",0.0,0.0,-0.0044,0.0001,0.46153846153846134,0.46153846153846134
"(('C', 2), ('D', 3), ('H', 9), ('S', 11))","(('S', 4), ('D', 8), ('S', 10), ('S', 12))",0.0,0.0,0.0035,0.0103,0.6153846153846154,0.6153846153846154
"(('S', 5), ('S', 8), ('D', 10), ('S', 12))","(('C', 4), ('H', 6), ('H', 7), ('C', 13))",0.0,0.0,0.0018,0.0086,0.6153846153846154,0.6153846153846154
"(('H', 5), ('D', 6), ('H', 8), ('S', 14))","(('C', 5), ('C', 8), ('S', 10), ('H', 13))",0.0,0.0,-0.003,-0.0134,0.3076923076923076,0.3076923076923076
"(('H', 2), ('D', 6), ('H', 8), ('S', 12))","(('D', 2), ('S', 3), ('S', 4), ('C', 12))",0.0,0.0,0.0106,-0.0048,0.3076923076923076,0.3076923076923076
"(('H', 6), ('C', 8), ('S', 10), ('H', 12))","(('C', 2), ('D', 6), ('S', 7), ('C', 14))",0.0,0.0,-0.0091,0.0023,0.46153846153846134,0.46153846153846134
"(('S', 2), ('S', 8), ('C', 10), ('S', 12))","(('S', 3), ('D', 4), ('H', 6), ('C', 7))",-0.07692307692307694,0.07692307692307694,-0.0698,0.081,0.6863905325443789,0.6863905325443789
"(('H', 3), ('D', 5), ('S', 6), ('C', 12))","(('C', 5), ('D', 10), ('S', 10), ('D', 12))",-0.8461538461538467,0.8461538461538467,-0.8445,0.8471,0.13017751479289943,0.13017751479289943
"(('S', 3), ('S', 5), ('H', 11), ('D', 14))","(('D', 9), ('S', 9), ('D', 11), ('C', 12))",-0.7692307692307696,0.7692307692307696,-0.77,0.7645,0.17751479289940836,0.17751479289940836
"(('C', 8), ('H', 9), ('S', 13), ('H', 14))","(('S', 4), ('D', 7), ('H', 13), ('S', 14))",0.0,0.0,0.0007,-0.0009,0.3076923076923076,0.3076923076923076
"(('H', 2), ('D', 3), ('S', 5), ('S', 14))","(('S', 2), ('H', 8), ('C', 8), ('C', 11))",-0.7692307692307696,0.7692307692307696,-0.7589,0.7727,0.17751479289940836,0.17751479289940836
"(('S', 8), ('H', 10), ('D', 11), ('H', 14))","(('H', 3), ('D', 4), ('C', 10), ('H', 11))",0.0,0.0,-0.0004,-0.0015,0.3076923076923076,0.3076923076923076
"(('S', 5), ('D', 6), ('D', 12), ('H', 12))","(('S', 4), ('D', 8), ('D', 13), ('C', 14))",0.6923076923076925,-0.6923076923076925,0.6904,-0.6927,0.21301775147928978,0.21301775147928978
"(('S', 2), ('C', 6), ('C', 10), ('S', 13))","(('D', 4), ('C', 8), ('H', 10), ('D', 11))",0.0,0.0,0.001,0.0117,0.46153846153846134,0.46153846153846134
"(('S', 2), ('S', 3), ('C', 7), ('D', 7))","(('C', 4), ('H', 4), ('C', 6), ('S', 12))",0.0,0.0,0.0018,-0.007,0.46153846153846134,0.46153846153846134
"(('S', 4), ('D', 5), ('D', 7), ('D', 8))","(('C', 3), ('H', 7), ('H', 8), ('H', 11))",0.07692307692307693,-0.07692307692307693,0.079,-0.084,0.37869822485207133,0.37869822485207133
"(('D', 5), ('H', 7), ('D', 12), ('H', 13))","(('S', 5), ('S', 9), ('C', 10), ('S', 12))",0.0,0.0,-0.0013,-0.0014,0.3076923076923076,0.3076923076923076
"(('C', 4), ('C', 5), ('H', 10), ('C', 13))","(('S', 2), ('S', 6), ('H', 8), ('S', 11))",0.0,0.0,-0.0017,-0.005,0.6153846153846154,0.6153846153846154
"(('C', 2), ('D', 7), ('S', 8), ('D', 14))","(('S', 2), ('S', 3), ('H', 7), ('H', 9))",0.0,0.0,-0.0035,0.0061,0.3076923076923076,0.3076923076923076
"(('H', 3), ('S', 5), ('H', 5), ('S', 7))","(('C', 4), ('S', 8), ('C', 10), ('H', 10))",0.0,0.0,0.0017,0.0043,0.46153846153846134,0.46153846153846134
"(('D', 9), ('S', 9), ('S', 10), ('D', 14))","(('S', 6), ('D', 8), ('S', 12), ('C', 13))",0.6923076923076925,-0.6923076923076925,0.6957,-0.6961,0.2130177514792898,0.2130177514792898
"(('S', 2), ('H', 4), ('C', 10), ('C', 11))","(('C', 4), ('D', 8), ('S', 9), ('S', 13))",0.0,0.0,0.0017,0.0007,0.46153846153846134,0.46153846153846134
"(('C', 2), ('S', 2), ('S', 3), ('D', 5))","(('C', 5), ('S', 5), ('H', 9), ('D', 11))",-0.07692307692307693,0.07692307692307693,-0.0771,0.0828,0.3786982248520713,0.3786982248520713
"(('H', 5), ('H', 11), ('C', 11), ('C', 14))","(('D', 3), ('H', 7), ('S', 8), ('D', 9))",0.6923076923076925,-0.6923076923076925,0.6952,-0.6989,0.21301775147928978,0.21301775147928978
"(('S', 2), ('H', 3), ('C', 6), ('H', 13))","(('S', 4), ('S', 10), ('S', 12), ('C', 14))",0.0,0.0,-0.0027,0.0015,0.6153846153846154,0.6153846153846154
"(('C', 4), ('S', 6), ('D', 9), ('S', 13))","(('C', 3), ('H', 4), ('D', 8), ('C', 14))",0.0,0.0,-0.0017,-0.0032,0.46153846153846134,0.46153846153846134
"(('C', 2), ('S', 4), ('C', 7), ('D', 12))","(('S', 2), ('D', 11), ('C', 13), ('C', 14))",0.0,0.0,0.0073,-0.0128,0.46153846153846134,0.46153846153846134
"(('C', 3), ('D', 3), ('C', 11), ('C', 14))","(('D', 2), ('C', 10), ('C', 13), ('D', 14))",0.7692307692307696,-0.7692307692307696,0.7766,-0.7648,0.17751479289940839,0.17751479289940839
"(('H', 8), ('D', 9), ('H', 13), ('D', 14))","(('D', 2), ('S', 4), ('C', 7), ('C', 11))",0.0,0.0,0.0111,-0.0025,0.6153846153846154,0.6153846153846154
"(('S', 4), ('H', 4), ('H', 10), ('C', 14))","(('S', 7), ('C', 7), ('C', 9), ('C', 10))",0.0,0.0,0.0094,0.004,0.3076923076923076,0.3076923076923076
"(('C', 5), ('H', 9), ('C', 9), ('S', 12))","(('C', 2), ('C', 4), ('H', 7), ('S', 14))",0.6923076923076925,-0.6923076923076925,0.6927,-0.695,0.21301775147928978,0.21301775147928978
"(('S', 2), ('S', 4), ('S', 8), ('C', 9))","(('H', 2), ('D', 11), ('H', 13), ('D', 13))",-0.7692307692307696,0.7692307692307696,-0.7694,0.7659,0.17751479289940844,0.17751479289940844
"(('D', 8), ('S', 8), ('C', 9), ('C', 12))","(('C', 2), ('S', 2), ('H', 4), ('C', 7))",0.0,0.0,0.0064,0.0064,0.46153846153846134,0.46153846153846134
"(('C', 6), ('S', 6), ('D', 10), ('D', 13))","(('D', 5), ('C', 8), ('H', 9), ('S', 9))",0.0,0.0,0.0155,0.0051,0.46153846153846134,0.46153846153846134
"(('H', 3), ('H', 7), ('H', 9), ('C', 13))","(('C', 2), ('C', 3), ('H', 4), ('C', 6))",-0.07692307692307694,0.07692307692307694,-0.0809,0.1029,0.5325443786982249,0.5325443786982249
"(('H', 2), ('C', 3), ('H', 10), ('D', 14))","(('D', 2), ('H', 3), ('D', 5), ('D', 7))",0.0,0.0,0.0078,0.0035,0.3076923076923076,0.3076923076923076
"(('D', 4), ('C', 8), ('C', 9), ('S', 10))","(('H', 4), ('C', 7), ('H', 11), ('D', 12))",0.0,0.0,0.0038,0.0105,0.46153846153846134,0.46153846153846134
"(('D', 2), ('D', 6), ('D', 7), ('H', 13))","(('S', 4), ('C', 10), ('D', 10), ('H', 12))",-0.6923076923076925,0.6923076923076925,-0.688,0.6904,0.21301775147928978,0.21301775147928978
"(('H', 3), ('S', 5), ('C', 5), ('H', 13))","(('D', 5), ('H', 8), ('H', 11), ('D', 14))",0.7692307692307696,-0.7692307692307696,0.767,-0.767,0.17751479289940836,0.17751479289940836
"(('S', 2), ('D', 4), ('H', 8), ('C', 14))","(('C', 2), ('D', 7), ('S', 10), ('S', 13))",0.0,0.0,-0.0207,-0.0044,0.46153846153846134,0.46153846153846134
"(('H', 5), ('D', 6), ('D', 7), ('D', 9))","(('S', 4), ('H', 4), ('D', 5), ('C', 10))",-0.6153846153846154,0.6153846153846154,-0.6161,0.6192,0.3905325443786984,0.3905325443786984
"(('D', 2), ('H', 7), ('D', 10), ('D', 13))","(('C', 3), ('S', 8), ('H', 9), ('D', 9))",-0.6923076923076925,0.6923076923076925,-0.6895,0.6983,0.21301775147928978,0.21301775147928978
"(('D', 4), ('S', 5), ('S', 10), ('D', 12))","(('C', 7), ('S', 8), ('C', 13), ('D', 14))",0.0,0.0,0.0072,-0.0007,0.6153846153846154,0.6153846153846154
"(('S', 6), ('D', 8), ('S', 13), ('C', 14))","(('H', 3), ('C', 4), ('C', 10), ('D', 10))",-0.6923076923076925,0.6923076923076925,-0.6862,0.6912,0.2130177514792898,0.2130177514792898
"(('S', 4), ('H', 11), ('D', 12), ('S', 14))","(('D', 4), ('H', 5), ('S', 7), ('C', 13))",0.0,0.0,-0.0097,-0.0021,0.46153846153846134,0.46153846153846134
"(('C', 4), ('H', 4), ('D', 4), ('C', 9))","(('H', 9), ('H', 10), ('D', 13), ('D', 14))",1.0000000000000009,-1.0000000000000009,1.0,-1.0,7.888609052210125e-31,7.888609052210125e-31
"(('C', 2), ('D', 7), ('H', 10), ('C', 14))","(('S', 3), ('D', 8), ('H', 12), ('S', 13))",0.0,0.0,0.0023,0.0001,0.6153846153846154,0.6153846153846154
"(('H', 5), ('C', 6), ('D', 8), ('C', 9))","(('S', 3), ('H', 3), ('C', 3), ('C', 12))",-0.8461538461538467,0.8461538461538467,-0.8524,0.8474,0.2840236686390533,0.2840236686390533
"(('H', 4), ('H', 8), ('D', 8), ('S', 14))","(('H', 5), ('D', 6), ('C', 7), ('C', 10))",0.6923076923076925,-0.6923076923076925,0.6954,-0.6926,0.2130177514792898,0.2130177514792898
"(('C', 4), ('S', 4), ('H', 9), ('H', 11))","(('C', 3), ('D', 5), ('S', 8), ('D', 9))",0.7692307692307696,-0.7692307692307696,0.7633,-0.7605,0.17751479289940844,0.17751479289940844
"(('C', 3), ('D', 5), ('D', 10), ('C', 14))","(('D', 3), ('D', 6), ('C', 6), ('D', 12))",-0.7692307692307696,0.7692307692307696,-0.7675,0.7762,0.17751479289940836,0.17751479289940836
"(('H', 5), ('C', 8), ('S', 13), ('S', 14))","(('H', 2), ('H', 7), ('S', 8), ('C', 11))",0.0,0.0,-0.0008,-0.0052,0.46153846153846134,0.46153846153846134
"(('H', 2), ('D', 5), ('S', 6), ('D', 11))","(('S', 3), ('H', 3), ('D', 7), ('S', 7))",-1.0000000000000009,1.0000000000000009,-1.0,1.0,7.888609052210125e-31,7.888609052210125e-31
"(('C', 6), ('D', 11), ('D', 14), ('H', 14))","(('D', 4), ('D', 6), ('D', 13), ('S', 14))",0.8461538461538467,-0.8461538461538467,0.8518,-0.8491,0.13017751479289943,0.13017751479289943
"(('S', 2), ('H', 3), ('H', 10), ('S', 13))","(('D', 9), ('C', 11), ('S', 11), ('H', 14))",-0.6923076923076925,0.6923076923076925,-0.6962,0.7012,0.21301775147928978,0.21301775147928978
"(('D', 3), ('C', 4), ('C', 7), ('S', 8))","(('D', 6), ('C', 8), ('C', 12), ('D', 13))",0.0,0.0,-0.0077,0.0081,0.46153846153846134,0.46153846153846134
"(('H', 3), ('H', 6), ('S', 7), ('D', 14))","(('C', 11), ('S', 11), ('D', 12), ('S', 14))",-0.7692307692307696,0.7692307692307696,-0.7655,0.7713,0.17751479289940847,0.17751479289940847
"(('D', 4), ('C', 7), ('C', 11), ('S', 14))","(('C', 6), ('D', 6), ('S', 8), ('D', 12))",-0.6923076923076925,0.6923076923076925,-0.6906,0.691,0.21301775147928978,0.21301775147928978
"(('H', 7), ('C', 9), ('D', 10), ('D', 13))","(('D', 2), ('S', 3), ('H', 13), ('H', 14))",0.0,0.0,0.0017,0.0007,0.46153846153846134,0.46153846153846134
"(('S', 3), ('C', 3), ('D', 4), ('C', 10))","(('D', 6), ('D', 7), ('S', 7), ('S', 10))",0.0,0.0,-0.0023,-0.0056,0.3076923076923076,0.3076923076923076
"(('H', 2), ('D', 4), ('H', 8), ('C', 14))","(('H', 4), ('D', 8), ('H', 9), ('H', 14))",0.0,0.0,0.0038,0.0023,0.15384615384615385,0.15384615384615385
"(('S', 2), ('D', 2), ('C', 6), ('S', 12))","(('D', 7), ('D', 13), ('H', 14), ('C', 14))",0.0,0.0,0.0049,0.0001,0.46153846153846134,0.46153846153846134
"(('C', 3), ('D', 4), ('S', 7), ('D', 13))","(('S', 4), ('H', 5), ('H', 10), ('C', 10))",-0.7692307692307696,0.7692307692307696,-0.768,0.7701,0.17751479289940839,0.17751479289940839
"(('C', 5), ('C', 9), ('C', 13), ('S', 14))","(('C', 2), ('S', 3), ('C', 4), ('S', 6))",-0.15384615384615385,0.15384615384615385,-0.1555,0.1481,0.5917159763313614,0.5917159763313614
"(('H', 2), ('H', 5), ('C', 7), ('C', 14))","(('H', 6), ('C', 6), ('C', 9), ('C', 11))",-0.6923076923076925,0.6923076923076925,-0.688,0.6999,0.21301775147928978,0.21301775147928978
"(('D', 7), ('S', 8), ('D', 10), ('H', 13))","(('C', 2), ('S', 3), ('C', 9), ('C', 13))",0.0,0.0,-0.0003,0.0024,0.46153846153846134,0.46153846153846134
"(('S', 2), ('D', 6), ('H', 8), ('H', 9))","(('C', 4), ('H', 5), ('C', 6), ('C', 8))",-0.07692307692307693,0.07692307692307693,-0.0781,0.0766,0.37869822485207133,0.37869822485207133
"(('D', 6), ('S', 7), ('C', 10), ('D', 14))","(('C', 2), ('D', 9), ('H', 13), ('C', 13))",-0.6923076923076925,0.6923076923076925,-0.684,0.6905,0.2130177514792898,0.2130177514792898
"(('S', 11), ('C', 11), ('S', 13), ('D', 13))","(('C', 2), ('H', 7), ('H', 9), ('S', 14))",1.0000000000000009,-1.0000000000000009,1.0,-1.0,7.888609052210125e-31,7.888609052210125e-31
"(('H', 3), ('H', 7), ('H', 8), ('H', 13))","(('H', 4), ('H', 5), ('S', 6), ('S', 11))",0.24999999999999994,-0.24999999999999994,0.2603,-0.2509,0.6490384615384619,0.6490384615384619
"(('D', 6), ('S', 6), ('H', 13), ('D', 14))","(('C', 2), ('H', 2), ('D', 3), ('C', 7))",0.0,0.0,0.0032,-0.0117,0.46153846153846134,0.46153846153846134
"(('C', 5), ('H', 5), ('C', 7), ('S', 14))","(('S', 7), ('C', 9), ('H', 11), ('D', 11))",0.0,0.0,0.0089,0.0045,0.3076923076923076,0.3076923076923076
"(('S', 3), ('S', 4), ('H', 8), ('D', 12))","(('D', 2), ('C', 4), ('D', 5), ('S', 10))",0.0,0.0,-0.0063,-0.0006,0.46153846153846134,0.46153846153846134
"(('S', 6), ('S', 7), ('C', 9), ('D', 14))","(('H', 4), ('S', 10), ('C', 10), ('D', 11))",-0.6923076923076925,0.6923076923076925,-0.6925,0.6944,0.2130177514792898,0.2130177514792898
"(('S', 4), ('C', 4), ('H', 8), ('D', 14))","(('C', 3), ('D', 4), ('D', 11), ('S', 12))",0.7692307692307696,-0.7692307692307696,0.765,-0.7679,0.1775147928994084,0.1775147928994084
"(('D', 2), ('C', 4), ('S', 4), ('H', 8))","(('S', 5), ('H', 6), ('H', 7), ('S', 12))",0.6923076923076925,-0.6923076923076925,0.6884,-0.6968,0.2130177514792898,0.2130177514792898
"(('S', 5), ('C', 9), ('C', 11), ('C', 14))","(('D', 9), ('D', 11), ('S', 12), ('H', 13))",-0.07692307692307693,0.07692307692307693,-0.0653,0.0844,0.3786982248520713,0.3786982248520713
"(('S', 6), ('D', 7), ('D', 12), ('C', 12))","(('C', 3), ('C', 7), ('S', 12), ('D', 13))",0.8461538461538467,-0.8461538461538467,0.8504,-0.8512,0.13017751479289943,0.13017751479289943
"(('C', 5), ('H', 5), ('D', 7), ('C', 9))","(('S', 2), ('D', 3), ('D', 11), ('S', 13))",0.6923076923076925,-0.6923076923076925,0.6836,-0.6926,0.21301775147928978,0.21301775147928978
"(('C', 2), ('S', 8), ('S', 11), ('H', 11))","(('H', 2), ('D', 4), ('C', 5), ('H', 12))",0.7692307692307696,-0.7692307692307696,0.7686,-0.7648,0.17751479289940839,0.17751479289940839
